Variables;MILP Feasible;result
X_30_2_2_1;0;0
X_31_2_2_1;0;0
X_32_2_2_1;0;0
X_33_2_2_1;0;0
X_34_2_2_1;0;0
X_35_2_2_1;0;0
X_36_2_2_1;0;0
X_37_2_2_1;0;0
X_38_2_2_1;0;0
X_39_2_2_1;0;0
X_40_2_2_1;0;0
X_41_2_2_1;0;0
X_42_2_2_1;0;0
X_43_2_2_1;0;0
X_44_2_2_1;0;0
X_45_2_2_1;0;0
X_46_2_2_1;0;0
X_47_2_2_1;0;0
X_48_2_2_1;0;0
X_49_2_2_1;0;0
X_50_2_2_1;0;0
X_51_2_2_1;0;0
X_52_2_2_1;0;0
X_53_2_2_1;0;0
X_54_2_2_1;0;0
X_55_2_2_1;0;0
X_56_2_2_1;0;0
X_57_2_2_1;0;0
X_0_2_2_2;0;0
X_1_2_2_2;0;0
X_2_2_2_2;0;0
X_3_2_2_2;0;0
X_4_2_2_2;0;0
X_5_2_2_2;0;0
X_6_2_2_2;0;0
X_7_2_2_2;0;0
X_8_2_2_2;0;0
X_9_2_2_2;0;0
X_10_2_2_2;0;0
X_11_2_2_2;0;0
X_12_2_2_2;0;0
X_13_2_2_2;0;0
X_14_2_2_2;0;0
X_15_2_2_2;0;0
X_16_2_2_2;0;0
X_17_2_2_2;0;0
X_18_2_2_2;0;0
X_19_2_2_2;0;0
X_20_2_2_2;0;0
X_21_2_2_2;0;0
X_22_2_2_2;0;0
X_23_2_2_2;0;0
X_24_2_2_2;0;0
X_25_2_2_2;0;0
X_26_2_2_2;0;0
X_27_2_2_2;0;0
X_28_2_2_2;0;0
X_29_2_2_2;0;0
X_30_2_2_2;0;0
X_31_2_2_2;0;0
X_32_2_2_2;0;0
X_33_2_2_2;0;0
X_34_2_2_2;0;0
X_35_2_2_2;0;0
X_36_2_2_2;0;0
X_37_2_2_2;0;0
X_38_2_2_2;0;0
X_39_2_2_2;0;0
X_40_2_2_2;0;0
X_41_2_2_2;0;0
X_42_2_2_2;0;0
X_43_2_2_2;0;0
X_44_2_2_2;0;0
X_45_2_2_2;0;0
X_46_2_2_2;0;0
X_47_2_2_2;0;0
X_48_2_2_2;0;0
X_49_2_2_2;0;0
X_50_2_2_2;0;0
X_51_2_2_2;0;0
X_52_2_2_2;0;0
X_53_2_2_2;0;0
X_54_2_2_2;0;0
X_55_2_2_2;0;0
X_56_2_2_2;0;0
X_57_2_2_2;0;0
X_0_2_2_3;0;0
X_1_2_2_3;0;0
X_2_2_2_3;0;0
X_3_2_2_3;0;0
X_4_2_2_3;0;0
X_5_2_2_3;0;0
X_6_2_2_3;0;0
X_7_2_2_3;0;0
X_8_2_2_3;0;0
X_9_2_2_3;0;0
X_10_2_2_3;0;0
X_11_2_2_3;0;0
X_12_2_2_3;0;0
X_13_2_2_3;0;0
X_14_2_2_3;0;0
X_15_2_2_3;0;0
X_16_2_2_3;0;0
X_17_2_2_3;0;0
X_18_2_2_3;0;0
X_19_2_2_3;0;0
X_20_2_2_3;0;0
X_21_2_2_3;0;0
X_22_2_2_3;0;0
X_23_2_2_3;0;0
X_24_2_2_3;0;0
X_25_2_2_3;0;0
X_26_2_2_3;0;0
X_27_2_2_3;0;0
X_28_2_2_3;0;0
X_29_2_2_3;0;0
X_30_2_2_3;0;0
X_31_2_2_3;0;0
X_32_2_2_3;0;0
X_33_2_2_3;0;0
X_34_2_2_3;0;0
X_35_2_2_3;0;0
X_36_2_2_3;0;0
X_37_2_2_3;0;0
X_38_2_2_3;0;0
X_39_2_2_3;0;0
X_40_2_2_3;0;0
X_41_2_2_3;0;0
X_42_2_2_3;0;0
X_43_2_2_3;0;0
X_44_2_2_3;0;0
X_45_2_2_3;0;0
X_46_2_2_3;0;0
X_47_2_2_3;0;0
X_48_2_2_3;0;0
X_49_2_2_3;0;0
X_50_2_2_3;0;0
X_51_2_2_3;0;0
X_52_2_2_3;0;0
X_53_2_2_3;0;0
X_54_2_2_3;0;0
X_55_2_2_3;0;0
X_56_2_2_3;0;0
X_57_2_2_3;0;0
X_0_2_2_4;0;0
X_1_2_2_4;0;0
X_2_2_2_4;0;0
X_3_2_2_4;0;0
X_4_2_2_4;0;0
X_5_2_2_4;0;0
X_6_2_2_4;0;0
X_7_2_2_4;0;0
X_8_2_2_4;0;0
X_9_2_2_4;0;0
X_10_2_2_4;0;0
X_11_2_2_4;0;0
X_12_2_2_4;0;0
X_13_2_2_4;0;0
X_14_2_2_4;0;0
X_15_2_2_4;0;0
X_16_2_2_4;0;0
X_17_2_2_4;0;0
X_18_2_2_4;0;0
X_19_2_2_4;0;0
X_20_2_2_4;0;0
X_21_2_2_4;0;0
X_22_2_2_4;0;0
X_23_2_2_4;0;0
X_24_2_2_4;0;0
X_25_2_2_4;0;0
X_26_2_2_4;0;0
X_27_2_2_4;0;0
X_28_2_2_4;0;0
X_29_2_2_4;0;0
X_30_2_2_4;0;0
X_31_2_2_4;0;0
X_32_2_2_4;0;0
X_33_2_2_4;0;0
X_34_2_2_4;0;0
X_35_2_2_4;0;0
X_36_2_2_4;0;0
X_37_2_2_4;0;0
X_38_2_2_4;0;0
X_39_2_2_4;0;0
X_40_2_2_4;0;0
X_41_2_2_4;0;0
X_42_2_2_4;0;0
X_43_2_2_4;0;0
X_44_2_2_4;0;0
X_45_2_2_4;0;0
X_46_2_2_4;0;0
X_47_2_2_4;0;0
X_48_2_2_4;0;0
X_49_2_2_4;0;0
X_50_2_2_4;0;0
X_51_2_2_4;0;0
X_52_2_2_4;0;0
X_53_2_2_4;0;0
X_54_2_2_4;0;0
X_55_2_2_4;0;0
X_56_2_2_4;0;0
X_57_2_2_4;0;0
X_0_2_2_5;0;0
X_1_2_2_5;0;0
X_2_2_2_5;0;0
X_3_2_2_5;0;0
X_4_2_2_5;0;0
X_5_2_2_5;0;0
X_6_2_2_5;0;0
X_7_2_2_5;0;0
X_8_2_2_5;0;0
X_9_2_2_5;0;0
X_10_2_2_5;0;0
X_11_2_2_5;0;0
X_12_2_2_5;0;0
X_13_2_2_5;0;0
X_14_2_2_5;0;0
X_15_2_2_5;0;0
X_16_2_2_5;0;0
X_17_2_2_5;0;0
X_18_2_2_5;0;0
X_19_2_2_5;0;0
X_20_2_2_5;0;0
X_21_2_2_5;0;0
X_22_2_2_5;0;0
X_23_2_2_5;0;0
X_24_2_2_5;0;0
X_25_2_2_5;0;0
X_26_2_2_5;0;0
X_27_2_2_5;0;0
X_28_2_2_5;0;0
X_29_2_2_5;0;0
X_30_2_2_5;0;0
X_31_2_2_5;0;0
X_32_2_2_5;0;0
X_33_2_2_5;0;0
X_34_2_2_5;0;0
X_35_2_2_5;0;0
X_36_2_2_5;0;0
X_37_2_2_5;0;0
X_38_2_2_5;0;0
X_39_2_2_5;0;0
X_40_2_2_5;0;0
X_41_2_2_5;0;0
X_42_2_2_5;0;0
X_43_2_2_5;0;0
X_44_2_2_5;0;0
X_45_2_2_5;0;0
X_46_2_2_5;0;0
X_47_2_2_5;0;0
X_48_2_2_5;0;0
X_49_2_2_5;0;0
X_50_2_2_5;0;0
X_51_2_2_5;0;0
X_52_2_2_5;0;0
X_53_2_2_5;0;0
X_54_2_2_5;0;0
X_55_2_2_5;0;0
X_56_2_2_5;0;0
X_57_2_2_5;0;0
X_0_2_2_6;0;0
X_1_2_2_6;0;0
X_2_2_2_6;0;0
X_3_2_2_6;0;0
X_4_2_2_6;0;0
X_5_2_2_6;0;0
X_6_2_2_6;0;0
X_7_2_2_6;0;0
X_8_2_2_6;0;0
X_9_2_2_6;0;0
X_10_2_2_6;0;0
X_11_2_2_6;0;0
X_12_2_2_6;0;0
X_13_2_2_6;0;0
X_14_2_2_6;0;0
X_15_2_2_6;0;0
X_16_2_2_6;0;0
X_17_2_2_6;0;0
X_18_2_2_6;0;0
X_19_2_2_6;0;0
X_20_2_2_6;0;0
X_21_2_2_6;0;0
X_22_2_2_6;0;0
X_23_2_2_6;0;0
X_24_2_2_6;0;0
X_25_2_2_6;0;0
X_26_2_2_6;0;0
X_27_2_2_6;0;0
X_28_2_2_6;0;0
X_29_2_2_6;0;0
X_30_2_2_6;0;0
X_31_2_2_6;0;0
X_32_2_2_6;0;0
X_33_2_2_6;0;0
X_34_2_2_6;0;0
X_35_2_2_6;0;0
X_36_2_2_6;0;0
X_37_2_2_6;0;0
X_38_2_2_6;0;0
X_39_2_2_6;0;0
X_40_2_2_6;0;0
X_41_2_2_6;0;0
X_42_2_2_6;0;0
X_43_2_2_6;0;0
X_44_2_2_6;0;0
X_45_2_2_6;0;0
X_46_2_2_6;0;0
X_47_2_2_6;0;0
X_48_2_2_6;0;0
X_49_2_2_6;0;0
X_50_2_2_6;0;0
X_51_2_2_6;0;0
X_52_2_2_6;0;0
X_53_2_2_6;0;0
X_54_2_2_6;0;0
X_55_2_2_6;0;0
X_56_2_2_6;0;0
X_57_2_2_6;0;0
X_0_2_3_0;0;0
X_1_2_3_0;0;0
X_2_2_3_0;0;0
X_3_2_3_0;0;0
X_4_2_3_0;0;0
X_5_2_3_0;0;0
X_6_2_3_0;0;0
X_7_2_3_0;0;0
X_8_2_3_0;0;0
X_9_2_3_0;0;0
X_10_2_3_0;0;0
X_11_2_3_0;0;0
X_12_2_3_0;0;0
X_13_2_3_0;0;0
X_14_2_3_0;0;0
X_15_2_3_0;0;0
X_16_2_3_0;0;0
X_17_2_3_0;0;0
X_18_2_3_0;0;0
X_19_2_3_0;0;0
X_20_2_3_0;0;0
X_21_2_3_0;0;0
X_22_2_3_0;0;0
X_23_2_3_0;0;0
X_24_2_3_0;0;0
X_25_2_3_0;0;0
X_26_2_3_0;0;0
X_27_2_3_0;0;0
X_28_2_3_0;0;0
X_29_2_3_0;0;0
X_30_2_3_0;0;0
X_31_2_3_0;0;0
X_32_2_3_0;0;0
X_33_2_3_0;0;0
X_34_2_3_0;0;0
X_35_2_3_0;0;0
X_36_2_3_0;0;0
X_37_2_3_0;0;0
X_38_2_3_0;0;0
X_39_2_3_0;0;0
X_40_2_3_0;0;0
X_41_2_3_0;0;0
X_42_2_3_0;0;0
X_43_2_3_0;0;0
X_44_2_3_0;0;0
X_45_2_3_0;0;0
X_46_2_3_0;0;0
X_47_2_3_0;0;0
X_48_2_3_0;0;0
X_49_2_3_0;0;0
X_50_2_3_0;0;0
X_51_2_3_0;0;0
X_52_2_3_0;0;0
X_53_2_3_0;0;0
X_54_2_3_0;0;0
X_55_2_3_0;0;0
X_56_2_3_0;0;0
X_57_2_3_0;0;0
X_0_2_3_1;0;0
X_1_2_3_1;0;0
X_2_2_3_1;1;1
X_3_2_3_1;0;0
X_4_2_3_1;0;0
X_5_2_3_1;0;0
X_6_2_3_1;0;0
X_7_2_3_1;0;0
X_8_2_3_1;0;0
X_9_2_3_1;0;0
X_10_2_3_1;0;0
X_11_2_3_1;0;0
X_12_2_3_1;0;0
X_13_2_3_1;0;0
X_14_2_3_1;0;0
X_15_2_3_1;0;0
X_16_2_3_1;0;0
X_17_2_3_1;0;0
X_18_2_3_1;0;0
X_19_2_3_1;0;0
X_20_2_3_1;0;0
X_21_2_3_1;0;0
X_22_2_3_1;0;0
X_23_2_3_1;0;0
X_24_2_3_1;0;0
X_25_2_3_1;0;0
X_26_2_3_1;0;0
X_27_2_3_1;0;0
X_28_2_3_1;0;0
X_29_2_3_1;0;0
X_30_2_3_1;0;0
X_31_2_3_1;0;0
X_32_2_3_1;0;0
X_33_2_3_1;0;0
X_34_2_3_1;0;0
X_35_2_3_1;0;0
X_36_2_3_1;0;0
X_37_2_3_1;0;0
X_38_2_3_1;0;0
X_39_2_3_1;0;0
X_40_2_3_1;0;0
X_41_2_3_1;0;0
X_42_2_3_1;0;0
X_43_2_3_1;0;0
X_44_2_3_1;0;0
X_45_2_3_1;0;0
X_46_2_3_1;0;0
X_47_2_3_1;0;0
X_48_2_3_1;0;0
X_49_2_3_1;0;0
X_50_2_3_1;0;0
X_51_2_3_1;0;0
X_52_2_3_1;0;0
X_53_2_3_1;0;0
X_54_2_3_1;0;0
X_55_2_3_1;0;0
X_56_2_3_1;0;0
X_57_2_3_1;0;0
X_0_2_3_2;0;0
X_1_2_3_2;0;0
X_2_2_3_2;1;1
X_3_2_3_2;0;0
X_4_2_3_2;0;0
X_5_2_3_2;0;0
X_6_2_3_2;0;0
X_7_2_3_2;0;0
X_8_2_3_2;0;0
X_9_2_3_2;0;0
X_10_2_3_2;0;0
X_11_2_3_2;0;0
X_12_2_3_2;0;0
X_13_2_3_2;0;0
X_14_2_3_2;0;0
X_15_2_3_2;0;0
X_16_2_3_2;0;0
X_17_2_3_2;0;0
X_18_2_3_2;0;0
X_19_2_3_2;0;0
X_20_2_3_2;0;0
X_21_2_3_2;0;0
X_22_2_3_2;0;0
X_23_2_3_2;0;0
X_24_2_3_2;0;0
X_25_2_3_2;0;0
X_26_2_3_2;0;0
X_27_2_3_2;0;0
X_28_2_3_2;0;0
X_29_2_3_2;0;0
X_30_2_3_2;0;0
X_31_2_3_2;0;0
X_32_2_3_2;0;0
X_33_2_3_2;0;0
X_34_2_3_2;0;0
X_35_2_3_2;0;0
X_36_2_3_2;0;0
X_37_2_3_2;0;0
X_38_2_3_2;0;0
X_39_2_3_2;0;0
X_40_2_3_2;0;0
X_41_2_3_2;0;0
X_42_2_3_2;0;0
X_43_2_3_2;0;0
X_44_2_3_2;0;0
X_45_2_3_2;0;0
X_46_2_3_2;0;0
X_47_2_3_2;0;0
X_48_2_3_2;0;0
X_49_2_3_2;0;0
X_50_2_3_2;0;0
X_51_2_3_2;0;0
X_52_2_3_2;0;0
X_53_2_3_2;0;0
X_54_2_3_2;0;0
X_55_2_3_2;0;0
X_56_2_3_2;0;0
X_57_2_3_2;0;0
X_0_2_3_3;0;0
X_1_2_3_3;0;0
X_2_2_3_3;0;0
X_3_2_3_3;0;0
X_4_2_3_3;0;0
X_5_2_3_3;0;0
X_6_2_3_3;0;0
X_7_2_3_3;0;0
X_8_2_3_3;0;0
X_9_2_3_3;0;0
X_10_2_3_3;0;0
X_11_2_3_3;0;0
X_12_2_3_3;0;0
X_13_2_3_3;0;0
X_14_2_3_3;0;0
X_15_2_3_3;0;0
X_16_2_3_3;0;0
X_17_2_3_3;0;0
X_18_2_3_3;0;0
X_19_2_3_3;0;0
X_20_2_3_3;0;0
X_21_2_3_3;0;0
X_22_2_3_3;0;0
X_23_2_3_3;0;0
X_24_2_3_3;0;0
X_25_2_3_3;0;0
X_26_2_3_3;0;0
X_27_2_3_3;0;0
X_28_2_3_3;0;0
X_29_2_3_3;0;0
X_30_2_3_3;0;0
X_31_2_3_3;0;0
X_32_2_3_3;0;0
X_33_2_3_3;0;0
X_34_2_3_3;0;0
X_35_2_3_3;0;0
X_36_2_3_3;0;0
X_37_2_3_3;0;0
X_38_2_3_3;0;0
X_39_2_3_3;0;0
X_40_2_3_3;0;0
X_41_2_3_3;0;0
X_42_2_3_3;0;0
X_43_2_3_3;0;0
X_44_2_3_3;0;0
X_45_2_3_3;0;0
X_46_2_3_3;0;0
X_47_2_3_3;0;0
X_48_2_3_3;0;0
X_49_2_3_3;0;0
X_50_2_3_3;0;0
X_51_2_3_3;0;0
X_52_2_3_3;0;0
X_53_2_3_3;0;0
X_54_2_3_3;0;0
X_55_2_3_3;0;0
X_56_2_3_3;0;0
X_57_2_3_3;0;0
X_0_2_3_4;0;0
X_1_2_3_4;0;0
X_2_2_3_4;0;0
X_3_2_3_4;0;0
X_4_2_3_4;0;0
X_5_2_3_4;0;0
X_6_2_3_4;0;0
X_7_2_3_4;0;0
X_8_2_3_4;0;0
X_9_2_3_4;0;0
X_10_2_3_4;0;0
X_11_2_3_4;0;0
X_12_2_3_4;0;0
X_13_2_3_4;0;0
X_14_2_3_4;0;0
X_15_2_3_4;0;0
X_16_2_3_4;0;0
X_17_2_3_4;0;0
X_18_2_3_4;0;0
X_19_2_3_4;0;0
X_20_2_3_4;0;0
X_21_2_3_4;0;0
X_22_2_3_4;0;0
X_23_2_3_4;0;0
X_24_2_3_4;0;0
X_25_2_3_4;0;0
X_26_2_3_4;0;0
X_27_2_3_4;0;0
X_28_2_3_4;0;0
X_29_2_3_4;0;0
X_30_2_3_4;0;0
X_31_2_3_4;0;0
X_32_2_3_4;0;0
X_33_2_3_4;0;0
X_34_2_3_4;0;0
X_35_2_3_4;0;0
X_36_2_3_4;0;0
X_37_2_3_4;0;0
X_38_2_3_4;0;0
X_39_2_3_4;0;0
X_40_2_3_4;0;0
X_41_2_3_4;0;0
X_42_2_3_4;0;0
X_43_2_3_4;0;0
X_44_2_3_4;0;0
X_45_2_3_4;0;0
X_46_2_3_4;0;0
X_47_2_3_4;0;0
X_48_2_3_4;0;0
X_49_2_3_4;0;0
X_50_2_3_4;0;0
X_51_2_3_4;0;0
X_52_2_3_4;0;0
X_53_2_3_4;0;0
X_54_2_3_4;0;0
X_55_2_3_4;0;0
X_56_2_3_4;0;0
X_57_2_3_4;0;0
X_0_2_3_5;0;0
X_1_2_3_5;0;0
X_2_2_3_5;0;0
X_3_2_3_5;0;0
X_4_2_3_5;0;0
X_5_2_3_5;0;0
X_6_2_3_5;0;0
X_7_2_3_5;0;0
X_8_2_3_5;0;0
X_9_2_3_5;0;0
X_10_2_3_5;0;0
X_11_2_3_5;0;0
X_12_2_3_5;0;0
X_13_2_3_5;0;0
X_14_2_3_5;0;0
X_15_2_3_5;0;0
X_16_2_3_5;0;0
X_17_2_3_5;0;0
X_18_2_3_5;0;0
X_19_2_3_5;0;0
X_20_2_3_5;0;0
X_21_2_3_5;0;0
X_22_2_3_5;0;0
X_23_2_3_5;0;0
X_24_2_3_5;0;0
X_25_2_3_5;0;0
X_26_2_3_5;0;0
X_27_2_3_5;0;0
X_28_2_3_5;0;0
X_29_2_3_5;0;0
X_30_2_3_5;0;0
X_31_2_3_5;0;0
X_32_2_3_5;0;0
X_33_2_3_5;0;0
X_34_2_3_5;0;0
X_35_2_3_5;0;0
X_36_2_3_5;0;0
X_37_2_3_5;0;0
X_38_2_3_5;0;0
X_39_2_3_5;0;0
X_40_2_3_5;0;0
X_41_2_3_5;0;0
X_42_2_3_5;0;0
X_43_2_3_5;0;0
X_44_2_3_5;0;0
X_45_2_3_5;0;0
X_46_2_3_5;0;0
X_47_2_3_5;0;0
X_48_2_3_5;0;0
X_49_2_3_5;0;0
X_50_2_3_5;0;0
X_51_2_3_5;0;0
X_52_2_3_5;0;0
X_53_2_3_5;0;0
X_54_2_3_5;0;0
X_55_2_3_5;0;0
X_56_2_3_5;0;0
X_57_2_3_5;0;0
X_0_2_3_6;0;0
X_1_2_3_6;0;0
X_2_2_3_6;0;0
X_3_2_3_6;0;0
X_4_2_3_6;0;0
X_5_2_3_6;0;0
X_6_2_3_6;0;0
X_7_2_3_6;0;0
X_8_2_3_6;0;0
X_9_2_3_6;0;0
X_10_2_3_6;0;0
X_11_2_3_6;0;0
X_12_2_3_6;0;0
X_13_2_3_6;0;0
X_14_2_3_6;0;0
X_15_2_3_6;0;0
X_16_2_3_6;0;0
X_17_2_3_6;0;0
X_18_2_3_6;0;0
X_19_2_3_6;0;0
X_20_2_3_6;0;0
X_21_2_3_6;0;0
X_22_2_3_6;0;0
X_23_2_3_6;0;0
X_24_2_3_6;0;0
X_25_2_3_6;0;0
X_26_2_3_6;0;0
X_27_2_3_6;0;0
X_28_2_3_6;0;0
X_29_2_3_6;0;0
X_30_2_3_6;0;0
X_31_2_3_6;0;0
X_32_2_3_6;0;0
X_33_2_3_6;0;0
X_34_2_3_6;0;0
X_35_2_3_6;0;0
X_36_2_3_6;0;0
X_37_2_3_6;0;0
X_38_2_3_6;0;0
X_39_2_3_6;0;0
X_40_2_3_6;0;0
X_41_2_3_6;0;0
X_42_2_3_6;0;0
X_43_2_3_6;0;0
X_44_2_3_6;0;0
X_45_2_3_6;0;0
X_46_2_3_6;0;0
X_47_2_3_6;0;0
X_48_2_3_6;0;0
X_49_2_3_6;0;0
X_50_2_3_6;0;0
X_51_2_3_6;0;0
X_52_2_3_6;0;0
X_53_2_3_6;0;0
X_54_2_3_6;0;0
X_55_2_3_6;0;0
X_56_2_3_6;0;0
X_57_2_3_6;0;0
X_0_2_4_0;0;0
X_1_2_4_0;0;0
X_2_2_4_0;0;0
X_3_2_4_0;0;0
X_4_2_4_0;0;0
X_5_2_4_0;0;0
X_6_2_4_0;0;0
X_7_2_4_0;0;0
X_8_2_4_0;0;0
X_9_2_4_0;0;0
X_10_2_4_0;0;0
X_11_2_4_0;0;0
X_12_2_4_0;0;0
X_13_2_4_0;0;0
X_14_2_4_0;0;0
X_15_2_4_0;0;0
X_16_2_4_0;0;0
X_17_2_4_0;0;0
X_18_2_4_0;0;0
X_19_2_4_0;0;0
X_20_2_4_0;0;0
X_21_2_4_0;0;0
X_22_2_4_0;0;0
X_23_2_4_0;0;0
X_24_2_4_0;0;0
X_25_2_4_0;0;0
X_26_2_4_0;0;0
X_27_2_4_0;0;0
X_28_2_4_0;0;0
X_29_2_4_0;0;0
X_30_2_4_0;0;0
X_31_2_4_0;0;0
X_32_2_4_0;0;0
X_33_2_4_0;0;0
X_34_2_4_0;0;0
X_35_2_4_0;0;0
X_36_2_4_0;0;0
X_37_2_4_0;0;0
X_38_2_4_0;0;0
X_39_2_4_0;0;0
X_40_2_4_0;0;0
X_41_2_4_0;0;0
X_42_2_4_0;0;0
X_43_2_4_0;0;0
X_44_2_4_0;0;0
X_45_2_4_0;0;0
X_46_2_4_0;0;0
X_47_2_4_0;0;0
X_48_2_4_0;0;0
X_49_2_4_0;0;0
X_50_2_4_0;0;0
X_51_2_4_0;0;0
X_52_2_4_0;0;0
X_53_2_4_0;0;0
X_54_2_4_0;0;0
X_55_2_4_0;0;0
X_56_2_4_0;0;0
X_57_2_4_0;0;0
X_0_2_4_1;0;0
X_1_2_4_1;0;0
X_2_2_4_1;0;0
X_3_2_4_1;0;0
X_4_2_4_1;0;0
X_5_2_4_1;0;0
X_6_2_4_1;0;0
X_7_2_4_1;0;0
X_8_2_4_1;0;0
X_9_2_4_1;0;0
X_10_2_4_1;0;0
X_11_2_4_1;0;0
X_12_2_4_1;0;0
X_13_2_4_1;0;0
X_14_2_4_1;0;0
X_15_2_4_1;0;0
X_16_2_4_1;0;0
X_17_2_4_1;0;0
X_18_2_4_1;0;0
X_19_2_4_1;0;0
X_20_2_4_1;0;0
X_21_2_4_1;0;0
X_22_2_4_1;0;0
X_23_2_4_1;0;0
X_24_2_4_1;0;0
X_25_2_4_1;0;0
X_26_2_4_1;0;0
X_27_2_4_1;0;0
X_28_2_4_1;0;0
X_29_2_4_1;0;0
X_30_2_4_1;0;0
X_31_2_4_1;0;0
X_32_2_4_1;0;0
X_33_2_4_1;0;0
X_34_2_4_1;0;0
X_35_2_4_1;0;0
X_36_2_4_1;0;0
X_37_2_4_1;0;0
X_38_2_4_1;0;0
X_39_2_4_1;0;0
X_40_2_4_1;0;0
X_41_2_4_1;0;0
X_42_2_4_1;0;0
X_43_2_4_1;0;0
X_44_2_4_1;0;0
X_45_2_4_1;0;0
X_46_2_4_1;0;0
X_47_2_4_1;0;0
X_48_2_4_1;0;0
X_49_2_4_1;0;0
X_50_2_4_1;0;0
X_51_2_4_1;0;0
X_52_2_4_1;0;0
X_53_2_4_1;0;0
X_54_2_4_1;0;0
X_55_2_4_1;0;0
X_56_2_4_1;0;0
X_57_2_4_1;0;0
X_0_2_4_2;0;0
X_1_2_4_2;0;0
X_2_2_4_2;0;0
X_3_2_4_2;0;0
X_4_2_4_2;0;0
X_5_2_4_2;0;0
X_6_2_4_2;0;0
X_7_2_4_2;0;0
X_8_2_4_2;0;0
X_9_2_4_2;0;0
X_10_2_4_2;0;0
X_11_2_4_2;0;0
X_12_2_4_2;0;0
X_13_2_4_2;0;0
X_14_2_4_2;0;0
X_15_2_4_2;0;0
X_16_2_4_2;0;0
X_17_2_4_2;0;0
X_18_2_4_2;0;0
X_19_2_4_2;0;0
X_20_2_4_2;0;0
X_21_2_4_2;0;0
X_22_2_4_2;0;0
X_23_2_4_2;0;0
X_24_2_4_2;0;0
X_25_2_4_2;0;0
X_26_2_4_2;0;0
X_27_2_4_2;0;0
X_28_2_4_2;0;0
X_29_2_4_2;0;0
X_30_2_4_2;0;0
X_31_2_4_2;0;0
X_32_2_4_2;0;0
X_33_2_4_2;0;0
X_34_2_4_2;0;0
X_35_2_4_2;0;0
X_36_2_4_2;0;0
X_37_2_4_2;0;0
X_38_2_4_2;0;0
X_39_2_4_2;0;0
X_40_2_4_2;0;0
X_41_2_4_2;0;0
X_42_2_4_2;0;0
X_43_2_4_2;0;0
X_44_2_4_2;0;0
X_45_2_4_2;0;0
X_46_2_4_2;0;0
X_47_2_4_2;0;0
X_48_2_4_2;0;0
X_49_2_4_2;0;0
X_50_2_4_2;0;0
X_51_2_4_2;0;0
X_52_2_4_2;0;0
X_53_2_4_2;0;0
X_54_2_4_2;0;0
X_55_2_4_2;0;0
X_56_2_4_2;0;0
X_57_2_4_2;0;0
X_0_2_4_3;0;0
X_1_2_4_3;0;0
X_2_2_4_3;0;0
X_3_2_4_3;0;0
X_4_2_4_3;0;0
X_5_2_4_3;0;0
X_6_2_4_3;0;0
X_7_2_4_3;0;0
X_8_2_4_3;0;0
X_9_2_4_3;0;0
X_10_2_4_3;0;0
X_11_2_4_3;0;0
X_12_2_4_3;0;0
X_13_2_4_3;0;0
X_14_2_4_3;0;0
X_15_2_4_3;0;0
X_16_2_4_3;0;0
X_17_2_4_3;0;0
X_18_2_4_3;0;0
X_19_2_4_3;0;0
X_20_2_4_3;0;0
X_21_2_4_3;0;0
X_22_2_4_3;0;0
X_23_2_4_3;0;0
X_24_2_4_3;0;0
X_25_2_4_3;0;0
X_26_2_4_3;0;0
X_27_2_4_3;0;0
X_28_2_4_3;0;0
X_29_2_4_3;0;0
X_30_2_4_3;0;0
X_31_2_4_3;0;0
X_32_2_4_3;0;0
X_33_2_4_3;0;0
X_34_2_4_3;0;0
X_35_2_4_3;0;0
X_36_2_4_3;0;0
X_37_2_4_3;0;0
X_38_2_4_3;0;0
X_39_2_4_3;0;0
X_40_2_4_3;0;0
X_41_2_4_3;0;0
X_42_2_4_3;0;0
X_43_2_4_3;0;0
X_44_2_4_3;0;0
X_45_2_4_3;0;0
X_46_2_4_3;0;0
X_47_2_4_3;0;0
X_48_2_4_3;0;0
X_49_2_4_3;0;0
X_50_2_4_3;0;0
X_51_2_4_3;0;0
X_52_2_4_3;0;0
X_53_2_4_3;0;0
X_54_2_4_3;0;0
X_55_2_4_3;0;0
X_56_2_4_3;0;0
X_57_2_4_3;0;0
X_0_2_4_4;0;0
X_1_2_4_4;0;0
X_2_2_4_4;0;0
X_3_2_4_4;0;0
X_4_2_4_4;0;0
X_5_2_4_4;0;0
X_6_2_4_4;0;0
X_7_2_4_4;0;0
X_8_2_4_4;0;0
X_9_2_4_4;0;0
X_10_2_4_4;0;0
X_11_2_4_4;0;0
X_12_2_4_4;0;0
X_13_2_4_4;0;0
X_14_2_4_4;0;0
X_15_2_4_4;0;0
X_16_2_4_4;0;0
X_17_2_4_4;0;0
X_18_2_4_4;0;0
X_19_2_4_4;0;0
X_20_2_4_4;0;0
X_21_2_4_4;0;0
X_22_2_4_4;0;0
X_23_2_4_4;0;0
X_24_2_4_4;0;0
X_25_2_4_4;0;0
X_26_2_4_4;0;0
X_27_2_4_4;0;0
X_28_2_4_4;0;0
X_29_2_4_4;0;0
X_30_2_4_4;0;0
X_31_2_4_4;0;0
X_32_2_4_4;0;0
X_33_2_4_4;0;0
X_34_2_4_4;0;0
X_35_2_4_4;0;0
X_36_2_4_4;0;0
X_37_2_4_4;0;0
X_38_2_4_4;0;0
X_39_2_4_4;0;0
X_40_2_4_4;0;0
X_41_2_4_4;0;0
X_42_2_4_4;0;0
